pri_miRNA	mature_miRNA	transcript	RBP	value
hsa-let-7a-3	hsa-let-7a	FLJ27365	IGF2BP1	0.744624934819322
hsa-let-7a-3	hsa-let-7a	FLJ27365	IGF2BP2	0.34492708084784
hsa-let-7a-3	hsa-let-7a	FLJ27365	IGF2BP3	1.00457668291989
hsa-let-7a-3	hsa-let-7a	FLJ27365	PGAM5	0
hsa-let-7a-3	hsa-let-7a	FLJ27365	CSTF1	8.88888888888889
hsa-let-7a-3	hsa-let-7a	FLJ27365	LCORL	0
hsa-let-7a-3	hsa-let-7a	FLJ27365	NOL4L	0
hsa-let-7b	hsa-let-7b	FLJ27365	LIN28A	3.3129904097646
hsa-let-7b	hsa-let-7b	FLJ27365	LIN28B	11.7747140167069
hsa-let-7b	hsa-let-7b	FLJ27365	ZCCHC11	0
hsa-let-7b	hsa-let-7b	FLJ27365	ZCCHC6	1.02040816326531
hsa-let-7b	hsa-let-7b	FLJ27365	HNRNPL	0.857121474759008
hsa-let-7b	hsa-let-7b	FLJ27365	STRBP	0
hsa-let-7b	hsa-let-7b	FLJ27365	NUDT16L1	1.40587438309727
hsa-let-7b	hsa-let-7b	FLJ27365	GRSF1	0.650267379679144
hsa-let-7b	hsa-let-7b	FLJ27365	HNRNPF	3.24942343467815
hsa-let-7b	hsa-let-7b	FLJ27365	HNRNPH1	2.29755695347913
hsa-let-7b	hsa-let-7b	FLJ27365	HNRNPH2	2.21854630000261
hsa-let-7b	hsa-let-7b	FLJ27365	HNRNPH3	2.17781911934276
hsa-let-7b	hsa-let-7b	FLJ27365	ADARB1	0.477897252090801
hsa-let-7b	hsa-let-7b	FLJ27365	ESRP1	0.469483568075117
hsa-let-7b	hsa-let-7b	FLJ27365	TRMT10C	0
hsa-let-7b	hsa-let-7b	FLJ27365	RBM4	15.1381999790405
hsa-let-7b	hsa-let-7b	FLJ27365	RBM4B	40.2450980392157
hsa-let-7b	hsa-let-7b	FLJ27365	RBM12B	1.28205128205128
hsa-let-7b	hsa-let-7b	FLJ27365	SLTM	0
hsa-let-7b	hsa-let-7b	FLJ27365	SAFB	0
hsa-let-7b	hsa-let-7b	FLJ27365	FUS	1.88010993800649
hsa-let-7b	hsa-let-7b	FLJ27365	TAF15	2.26950573864778
hsa-let-7b	hsa-let-7b	FLJ27365	RBM14	6.0291309486815
hsa-let-7b	hsa-let-7b	FLJ27365	DDX1	0.294222761649032
hsa-let-7b	hsa-let-7b	FLJ27365	APOBEC3B	2.02465554498493
hsa-let-7b	hsa-let-7b	FLJ27365	RTCB	0.712134985948346
hsa-let-7b	hsa-let-7b	FLJ27365	DDX23	1.14285714285714
hsa-let-7b	hsa-let-7b	FLJ27365	RBM47	0
hsa-let-7b	hsa-let-7b	FLJ27365	PRMT1	0
hsa-let-7b	hsa-let-7b	FLJ27365	RBM6	0
hsa-let-7b	hsa-let-7b	FLJ27365	SUGP1	0
hsa-let-7b	hsa-let-7b	FLJ27365	PLRG1	0
hsa-let-7b	hsa-let-7b	FLJ27365	CDC5L	0
hsa-let-7b	hsa-let-7b	FLJ27365	CDC40	0
hsa-let-7b	hsa-let-7b	FLJ27365	SF3A1	0.655737704918033
hsa-let-7b	hsa-let-7b	FLJ27365	SF3A3	0
hsa-let-7b	hsa-let-7b	FLJ27365	SF3B1	1.05322182113861
hsa-let-7b	hsa-let-7b	FLJ27365	SF3B2	0.489207249651459
hsa-let-7b	hsa-let-7b	FLJ27365	SF3B3	0.969312337490481
hsa-let-7b	hsa-let-7b	FLJ27365	SF3B4	0
hsa-let-7b	hsa-let-7b	FLJ27365	SF3B5	0
hsa-let-7b	hsa-let-7b	FLJ27365	U2SURP	0.425684805786189
hsa-let-7b	hsa-let-7b	FLJ27365	RBM10	0
hsa-let-7b	hsa-let-7b	FLJ27365	CHERP	0
hsa-let-7b	hsa-let-7b	FLJ27365	CCAR1	0
hsa-let-7b	hsa-let-7b	FLJ27365	RBM17	0
hsa-let-7b	hsa-let-7b	FLJ27365	RBM5	0
hsa-let-7b	hsa-let-7b	FLJ27365	AQR	0
hsa-let-7b	hsa-let-7b	FLJ27365	XAB2	0
hsa-let-7b	hsa-let-7b	FLJ27365	PAXBP1	0
hsa-let-7b	hsa-let-7b	FLJ27365	PURA	1.14453652659633
hsa-let-7b	hsa-let-7b	FLJ27365	PURB	0
hsa-let-7b	hsa-let-7b	FLJ27365	PLOD1	0.248447204968944
hsa-let-7b	hsa-let-7b	FLJ27365	HNRNPA0	0.927420963557164
hsa-let-7b	hsa-let-7b	FLJ27365	HNRNPA1	1.49512505777754
hsa-let-7b	hsa-let-7b	FLJ27365	HNRNPA2B1	1.3881599836343
hsa-let-7b	hsa-let-7b	FLJ27365	HNRNPA3	1.54636004046856
hsa-let-7b	hsa-let-7b	FLJ27365	HNRNPK	1.53371491587923
hsa-let-7b	hsa-let-7b	FLJ27365	KIN	0
hsa-let-7b	hsa-let-7b	FLJ27365	TRIM71	0
hsa-let-7b	hsa-let-7b	FLJ27365	G3BP2	6.86787072243346
hsa-let-7b	hsa-let-7b	FLJ27365	ZC3H7A	0
hsa-let-7b	hsa-let-7b	FLJ27365	ZC3H7B	0
hsa-let-7b	hsa-let-7b	FLJ27365	XRN1	0
hsa-let-7b	hsa-let-7b	FLJ27365	TRIM25	0
hsa-let-7b	hsa-let-7b	FLJ27365	ATXN2L	1.02941176470588
hsa-let-7b	hsa-let-7b	FLJ27365	ATXN2	0
hsa-let-7b	hsa-let-7b	FLJ27365	NUFIP2	0.805860805860806
hsa-let-7b	hsa-let-7b	FLJ27365	TTC3	0
hsa-let-7b	hsa-let-7b	FLJ27365	PAPD4	4.94310839520774
hsa-let-7b	hsa-let-7b	FLJ27365	ZC3H11A	0
hsa-let-7b	hsa-let-7b	FLJ27365	HNRNPM	1.75412821290454
hsa-let-7b	hsa-let-7b	FLJ27365	ZNF346	0.061633281972265
hsa-let-7b	hsa-let-7b	FLJ27365	RTCA	0.612968910720658
hsa-let-7b	hsa-let-7b	FLJ27365	DHX36	3.08908045977011
hsa-let-7b	hsa-let-7b	FLJ27365	USP36	0
hsa-let-7b	hsa-let-7b	FLJ27365	PATL1	0
hsa-let-7b	hsa-let-7b	FLJ27365	EDC3	0
hsa-let-7b	hsa-let-7b	FLJ27365	EDC4	0
hsa-let-7b	hsa-let-7b	FLJ27365	DCP1A	0
hsa-let-7b	hsa-let-7b	FLJ27365	DCP1B	0
hsa-let-7b	hsa-let-7b	FLJ27365	DCP2	0
hsa-let-7b	hsa-let-7b	FLJ27365	DDX3X	2.24758955612498
hsa-let-7b	hsa-let-7b	FLJ27365	DDX3Y	2.42424242424242
hsa-let-7b	hsa-let-7b	FLJ27365	HNRNPR	1.35696748634766
hsa-let-7b	hsa-let-7b	FLJ27365	SYNCRIP	0.743359648470236
hsa-let-7b	hsa-let-7b	FLJ27365	ZFR	0.163398692810458
hsa-let-7b	hsa-let-7b	FLJ27365	TRMT1L	0
hsa-let-7b	hsa-let-7b	FLJ27365	MSI1	0
hsa-let-7b	hsa-let-7b	FLJ27365	MSI2	1.57718908143478
hsa-let-7b	hsa-let-7b	FLJ27365	TRIM26	0
hsa-let-7b	hsa-let-7b	FLJ27365	SART3	0
hsa-let-7b	hsa-let-7b	FLJ27365	RBBP6	0
hsa-let-7b	hsa-let-7b	FLJ27365	CRTAP	3.33333333333333
hsa-let-7b	hsa-let-7b	FLJ27365	P3H1	2.5
hsa-let-7b	hsa-let-7b	FLJ27365	TRA2A	5.75064699694205
hsa-let-7b	hsa-let-7b	FLJ27365	TRA2B	3.34493820076493
hsa-let-7b	hsa-let-7b	FLJ27365	WWP1	0
hsa-let-7b	hsa-let-7b	FLJ27365	WWP2	0
hsa-let-7b	hsa-let-7b	FLJ27365	CPSF1	0.167785234899329
hsa-let-7b	hsa-let-7b	FLJ27365	CPSF2	0
hsa-let-7b	hsa-let-7b	FLJ27365	CPSF3	0
hsa-let-7b	hsa-let-7b	FLJ27365	CPSF4	0
hsa-let-7b	hsa-let-7b	FLJ27365	NUDT21	9.52481924360401
hsa-let-7b	hsa-let-7b	FLJ27365	CPSF6	1.3854070457844
hsa-let-7b	hsa-let-7b	FLJ27365	CPSF7	11.1231203007519
hsa-let-7b	hsa-let-7b	FLJ27365	CSTF2	0
hsa-let-7b	hsa-let-7b	FLJ27365	CSTF3	0
hsa-let-7b	hsa-let-7b	FLJ27365	FIP1L1	1.73913043478261
hsa-let-7b	hsa-let-7b	FLJ27365	WDR33	0
hsa-let-7b	hsa-let-7b	FLJ27365	SYMPK	0.323624595469256
hsa-let-7b	hsa-let-7b	FLJ27365	EPRS	0.205452898134107
hsa-let-7b	hsa-let-7b	FLJ27365	RARS	0.106318347509113
hsa-let-7b	hsa-let-7b	FLJ27365	IARS	0.072893887326877
hsa-let-7b	hsa-let-7b	FLJ27365	LARS	0
hsa-let-7b	hsa-let-7b	FLJ27365	DARS	1.07584740095989
hsa-let-7b	hsa-let-7b	FLJ27365	QARS	0.079415501905972
hsa-let-7b	hsa-let-7b	FLJ27365	MARS	0.0975881778893071
hsa-let-7b	hsa-let-7b	FLJ27365	KARS	0.101936799184506
hsa-let-7b	hsa-let-7b	FLJ27365	AIMP1	0.414593698175788
hsa-let-7b	hsa-let-7b	FLJ27365	AIMP2	0.662251655629139
hsa-let-7b	hsa-let-7b	FLJ27365	ZNF385A	0
hsa-let-7b	hsa-let-7b	FLJ27365	LARP7	1.26187201834672
hsa-let-7b	hsa-let-7b	FLJ27365	DZIP3	0
hsa-let-7b	hsa-let-7b	FLJ27365	TIAL1	0
hsa-let-7b	hsa-let-7b	FLJ27365	MYEF2	7.56540854902606
hsa-let-7b	hsa-let-7b	FLJ27365	RBFOX2	0.509538152610442
hsa-let-7b	hsa-let-7b	FLJ27365	KNOP1	1.84080095162569
hsa-let-7b	hsa-let-7b	FLJ27365	DHX37	0.217391304347826
hsa-let-7b	hsa-let-7b	FLJ27365	DDX21	1.55449193150336
hsa-let-7b	hsa-let-7b	FLJ27365	LRPPRC	0.225169180698991
hsa-let-7b	hsa-let-7b	FLJ27365	RBM45	0
hsa-let-7b	hsa-let-7b	FLJ27365	RBMS1	0
hsa-let-7b	hsa-let-7b	FLJ27365	RBMS2	0
hsa-let-7b	hsa-let-7b	FLJ27365	HARS2	0
hsa-let-7b	hsa-let-7b	FLJ27365	SUGP2	0
hsa-let-7b	hsa-let-7b	FLJ27365	MATR3	1.0212888775765
hsa-let-7b	hsa-let-7b	FLJ27365	YBX3	5.14490469703864
hsa-let-7b	hsa-let-7b	FLJ27365	YBX1	1.94827781332989
hsa-let-7b	hsa-let-7b	FLJ27365	YBX2	0.933706816059757
hsa-let-7b	hsa-let-7b	FLJ27365	C1QBP	0.609680421967111
hsa-let-7b	hsa-let-7b	FLJ27365	PTBP1	0.828441857909215
hsa-let-7b	hsa-let-7b	FLJ27365	PTBP3	0
hsa-let-7b	hsa-let-7b	FLJ27365	FAM98A	0.538992627837029
hsa-let-7b	hsa-let-7b	FLJ27365	FAM98B	0
hsa-let-7b	hsa-let-7b	FLJ27365	MTERF3	0
hsa-let-7b	hsa-let-7b	FLJ27365	PTCD3	0
hsa-let-7b	hsa-let-7b	FLJ27365	TRIM56	0
hsa-let-7b	hsa-let-7b	FLJ27365	PDCD11	3.45252482067275
hsa-let-7b	hsa-let-7b	FLJ27365	UPF1	1.20625734309712
hsa-let-7b	hsa-let-7b	FLJ27365	NOL6	4.7120517589827
hsa-let-7b	hsa-let-7b	FLJ27365	ERAL1	6.29032258064516
hsa-let-7b	hsa-let-7b	FLJ27365	UTP20	1.79953624822299
hsa-let-7b	hsa-let-7b	FLJ27365	QKI	0
hsa-let-7b	hsa-let-7b	FLJ27365	PUF60	0.245098039215686
hsa-let-7b	hsa-let-7b	FLJ27365	LSM10	0
hsa-let-7b	hsa-let-7b	FLJ27365	LSM11	0
hsa-let-7b	hsa-let-7b	FLJ27365	CASC3	0
hsa-let-7b	hsa-let-7b	FLJ27365	NONO	5.20428295604454
hsa-let-7b	hsa-let-7b	FLJ27365	SFPQ	3.99637304426957
hsa-let-7b	hsa-let-7b	FLJ27365	ZNF106	0
hsa-let-7b	hsa-let-7b	FLJ27365	DDX49	0
hsa-let-7b	hsa-let-7b	FLJ27365	CELF2	0
hsa-let-7b	hsa-let-7b	FLJ27365	CELF1	0.14903129657228
hsa-let-7b	hsa-let-7b	FLJ27365	PIP5K1A	0
hsa-let-7b	hsa-let-7b	FLJ27365	EIF2AK2	0.444443547867063
hsa-let-7b	hsa-let-7b	FLJ27365	LARP6	0
hsa-let-7b	hsa-let-7b	FLJ27365	ZC3H10	0
hsa-let-7b	hsa-let-7b	FLJ27365	C9ORF114	2.86339522546419
hsa-let-7b	hsa-let-7b	FLJ27365	SF1	0
hsa-let-7b	hsa-let-7b	FLJ27365	PUM1	0
hsa-let-7b	hsa-let-7b	FLJ27365	PUM2	0.422535211267606
hsa-let-7b	hsa-let-7b	FLJ27365	ELAC1	0
hsa-let-7b	hsa-let-7b	FLJ27365	IGF2BP1	1.41203162837723
hsa-let-7b	hsa-let-7b	FLJ27365	IGF2BP2	0.34838104715248
hsa-let-7b	hsa-let-7b	FLJ27365	IGF2BP3	1.20822744773155
hsa-let-7b	hsa-let-7b	FLJ27365	PGAM5	1.63478260869565
hsa-let-7b	hsa-let-7b	FLJ27365	CSTF1	0
hsa-let-7b	hsa-let-7b	FLJ27365	LCORL	0
hsa-let-7b	hsa-let-7b	FLJ27365	NOL4L	0
hsa-let-7c	hsa-let-7c	LINC00478	LIN28A	2.615518744551
hsa-let-7c	hsa-let-7c	LINC00478	LIN28B	5.98760669935047
hsa-let-7c	hsa-let-7c	LINC00478	ZCCHC11	13.796837773446
hsa-let-7c	hsa-let-7c	LINC00478	ZCCHC6	7.64676240866717
hsa-let-7c	hsa-let-7c	LINC00478	HNRNPL	1.01743738737974
hsa-let-7c	hsa-let-7c	LINC00478	STRBP	0.796542508203931
hsa-let-7c	hsa-let-7c	LINC00478	NUDT16L1	4.14774405268131
hsa-let-7c	hsa-let-7c	LINC00478	GRSF1	0.640204865556978
hsa-let-7c	hsa-let-7c	LINC00478	HNRNPF	3.00536121215573
hsa-let-7c	hsa-let-7c	LINC00478	HNRNPH1	2.55972707269409
hsa-let-7c	hsa-let-7c	LINC00478	HNRNPH2	2.91118816858441
hsa-let-7c	hsa-let-7c	LINC00478	HNRNPH3	4.68052746752825
hsa-let-7c	hsa-let-7c	LINC00478	ADARB1	0.634056448947814
hsa-let-7c	hsa-let-7c	LINC00478	ESRP1	0.469483568075117
hsa-let-7c	hsa-let-7c	LINC00478	TRMT10C	0
hsa-let-7c	hsa-let-7c	LINC00478	RBM4	3.33956712761565
hsa-let-7c	hsa-let-7c	LINC00478	RBM4B	4.16666666666667
hsa-let-7c	hsa-let-7c	LINC00478	RBM12B	7.26495726495726
hsa-let-7c	hsa-let-7c	LINC00478	SLTM	0
hsa-let-7c	hsa-let-7c	LINC00478	SAFB	0
hsa-let-7c	hsa-let-7c	LINC00478	FUS	3.20552101949983
hsa-let-7c	hsa-let-7c	LINC00478	TAF15	2.09880267344263
hsa-let-7c	hsa-let-7c	LINC00478	RBM14	3.84323873092472
hsa-let-7c	hsa-let-7c	LINC00478	DDX1	1.77557570150484
hsa-let-7c	hsa-let-7c	LINC00478	APOBEC3B	8.02947743246251
hsa-let-7c	hsa-let-7c	LINC00478	RTCB	1.33287042016942
hsa-let-7c	hsa-let-7c	LINC00478	DDX23	0
hsa-let-7c	hsa-let-7c	LINC00478	RBM47	0
hsa-let-7c	hsa-let-7c	LINC00478	PRMT1	0
hsa-let-7c	hsa-let-7c	LINC00478	RBM6	0
hsa-let-7c	hsa-let-7c	LINC00478	SUGP1	0
hsa-let-7c	hsa-let-7c	LINC00478	PLRG1	0
hsa-let-7c	hsa-let-7c	LINC00478	CDC5L	0
hsa-let-7c	hsa-let-7c	LINC00478	CDC40	0
hsa-let-7c	hsa-let-7c	LINC00478	SF3A1	0.327868852459016
hsa-let-7c	hsa-let-7c	LINC00478	SF3A3	0
hsa-let-7c	hsa-let-7c	LINC00478	SF3B1	0.986523290985427
hsa-let-7c	hsa-let-7c	LINC00478	SF3B2	1.61655964867887
hsa-let-7c	hsa-let-7c	LINC00478	SF3B3	1.19961135908308
hsa-let-7c	hsa-let-7c	LINC00478	SF3B4	0.9125
hsa-let-7c	hsa-let-7c	LINC00478	SF3B5	0
hsa-let-7c	hsa-let-7c	LINC00478	U2SURP	1.16697481407044
hsa-let-7c	hsa-let-7c	LINC00478	RBM10	0
hsa-let-7c	hsa-let-7c	LINC00478	CHERP	2.02020202020202
hsa-let-7c	hsa-let-7c	LINC00478	CCAR1	0
hsa-let-7c	hsa-let-7c	LINC00478	RBM17	0
hsa-let-7c	hsa-let-7c	LINC00478	RBM5	0
hsa-let-7c	hsa-let-7c	LINC00478	AQR	0
hsa-let-7c	hsa-let-7c	LINC00478	XAB2	0
hsa-let-7c	hsa-let-7c	LINC00478	PAXBP1	0
hsa-let-7c	hsa-let-7c	LINC00478	PURA	1.24223602484472
hsa-let-7c	hsa-let-7c	LINC00478	PURB	0
hsa-let-7c	hsa-let-7c	LINC00478	PLOD1	4.11753590325019
hsa-let-7c	hsa-let-7c	LINC00478	HNRNPA0	2.81392411701895
hsa-let-7c	hsa-let-7c	LINC00478	HNRNPA1	3.27393248705648
hsa-let-7c	hsa-let-7c	LINC00478	HNRNPA2B1	3.14860058888683
hsa-let-7c	hsa-let-7c	LINC00478	HNRNPA3	3.60088567351655
hsa-let-7c	hsa-let-7c	LINC00478	HNRNPK	1.68050561226758
hsa-let-7c	hsa-let-7c	LINC00478	KIN	0
hsa-let-7c	hsa-let-7c	LINC00478	TRIM71	0
hsa-let-7c	hsa-let-7c	LINC00478	G3BP2	0.142585551330798
hsa-let-7c	hsa-let-7c	LINC00478	ZC3H7A	0
hsa-let-7c	hsa-let-7c	LINC00478	ZC3H7B	0
hsa-let-7c	hsa-let-7c	LINC00478	XRN1	0
hsa-let-7c	hsa-let-7c	LINC00478	TRIM25	0
hsa-let-7c	hsa-let-7c	LINC00478	ATXN2L	0.220588235294118
hsa-let-7c	hsa-let-7c	LINC00478	ATXN2	0
hsa-let-7c	hsa-let-7c	LINC00478	NUFIP2	0.586080586080586
hsa-let-7c	hsa-let-7c	LINC00478	TTC3	0
hsa-let-7c	hsa-let-7c	LINC00478	PAPD4	4.28725456815344
hsa-let-7c	hsa-let-7c	LINC00478	ZC3H11A	0
hsa-let-7c	hsa-let-7c	LINC00478	HNRNPM	1.41472440985517
hsa-let-7c	hsa-let-7c	LINC00478	ZNF346	0.120675784392599
hsa-let-7c	hsa-let-7c	LINC00478	RTCA	0.33167495854063
hsa-let-7c	hsa-let-7c	LINC00478	DHX36	2.19223487594098
hsa-let-7c	hsa-let-7c	LINC00478	USP36	0
hsa-let-7c	hsa-let-7c	LINC00478	PATL1	0
hsa-let-7c	hsa-let-7c	LINC00478	EDC3	0
hsa-let-7c	hsa-let-7c	LINC00478	EDC4	0.493827160493827
hsa-let-7c	hsa-let-7c	LINC00478	DCP1A	0
hsa-let-7c	hsa-let-7c	LINC00478	DCP1B	0
hsa-let-7c	hsa-let-7c	LINC00478	DCP2	0
hsa-let-7c	hsa-let-7c	LINC00478	DDX3X	2.09692033217375
hsa-let-7c	hsa-let-7c	LINC00478	DDX3Y	0
hsa-let-7c	hsa-let-7c	LINC00478	HNRNPR	1.73545036109161
hsa-let-7c	hsa-let-7c	LINC00478	SYNCRIP	1.4731023733989
hsa-let-7c	hsa-let-7c	LINC00478	ZFR	0.163398692810458
hsa-let-7c	hsa-let-7c	LINC00478	TRMT1L	0
hsa-let-7c	hsa-let-7c	LINC00478	MSI1	1.5015015015015
hsa-let-7c	hsa-let-7c	LINC00478	MSI2	6.38917814450595
hsa-let-7c	hsa-let-7c	LINC00478	TRIM26	0
hsa-let-7c	hsa-let-7c	LINC00478	SART3	0.631578947368421
hsa-let-7c	hsa-let-7c	LINC00478	RBBP6	0
hsa-let-7c	hsa-let-7c	LINC00478	CRTAP	0
hsa-let-7c	hsa-let-7c	LINC00478	P3H1	0
hsa-let-7c	hsa-let-7c	LINC00478	TRA2A	4.48820560706107
hsa-let-7c	hsa-let-7c	LINC00478	TRA2B	1.21350230623674
hsa-let-7c	hsa-let-7c	LINC00478	WWP1	0
hsa-let-7c	hsa-let-7c	LINC00478	WWP2	0
hsa-let-7c	hsa-let-7c	LINC00478	CPSF1	1.18917785234899
hsa-let-7c	hsa-let-7c	LINC00478	CPSF2	0
hsa-let-7c	hsa-let-7c	LINC00478	CPSF3	0
hsa-let-7c	hsa-let-7c	LINC00478	CPSF4	0
hsa-let-7c	hsa-let-7c	LINC00478	NUDT21	3.05971035137702
hsa-let-7c	hsa-let-7c	LINC00478	CPSF6	0.974025974025974
hsa-let-7c	hsa-let-7c	LINC00478	CPSF7	0
hsa-let-7c	hsa-let-7c	LINC00478	CSTF2	0
hsa-let-7c	hsa-let-7c	LINC00478	CSTF3	0
hsa-let-7c	hsa-let-7c	LINC00478	FIP1L1	0
hsa-let-7c	hsa-let-7c	LINC00478	WDR33	0
hsa-let-7c	hsa-let-7c	LINC00478	SYMPK	0
hsa-let-7c	hsa-let-7c	LINC00478	EPRS	1.59004804490788
hsa-let-7c	hsa-let-7c	LINC00478	RARS	0.345606150960415
hsa-let-7c	hsa-let-7c	LINC00478	IARS	2.70153672215528
hsa-let-7c	hsa-let-7c	LINC00478	LARS	2.5
hsa-let-7c	hsa-let-7c	LINC00478	DARS	1.11368412360726
hsa-let-7c	hsa-let-7c	LINC00478	QARS	0.0476493011435832
hsa-let-7c	hsa-let-7c	LINC00478	MARS	0.111529346159208
hsa-let-7c	hsa-let-7c	LINC00478	KARS	0.0764525993883792
hsa-let-7c	hsa-let-7c	LINC00478	AIMP1	0.165837479270315
hsa-let-7c	hsa-let-7c	LINC00478	AIMP2	0.22075055187638
hsa-let-7c	hsa-let-7c	LINC00478	ZNF385A	0
hsa-let-7c	hsa-let-7c	LINC00478	LARP7	1.22507111698446
hsa-let-7c	hsa-let-7c	LINC00478	DZIP3	0
hsa-let-7c	hsa-let-7c	LINC00478	TIAL1	0
hsa-let-7c	hsa-let-7c	LINC00478	MYEF2	0
hsa-let-7c	hsa-let-7c	LINC00478	RBFOX2	0.602409638554217
hsa-let-7c	hsa-let-7c	LINC00478	KNOP1	0.206185567010309
hsa-let-7c	hsa-let-7c	LINC00478	DHX37	0
hsa-let-7c	hsa-let-7c	LINC00478	DDX21	1.40389376389821
hsa-let-7c	hsa-let-7c	LINC00478	LRPPRC	0.780251935336126
hsa-let-7c	hsa-let-7c	LINC00478	RBM45	0
hsa-let-7c	hsa-let-7c	LINC00478	RBMS1	0
hsa-let-7c	hsa-let-7c	LINC00478	RBMS2	0.8
hsa-let-7c	hsa-let-7c	LINC00478	HARS2	0
hsa-let-7c	hsa-let-7c	LINC00478	SUGP2	0.462962962962963
hsa-let-7c	hsa-let-7c	LINC00478	MATR3	0.979701859387366
hsa-let-7c	hsa-let-7c	LINC00478	YBX3	2.22446165268773
hsa-let-7c	hsa-let-7c	LINC00478	YBX1	2.02113947699469
hsa-let-7c	hsa-let-7c	LINC00478	YBX2	0.746965452847806
hsa-let-7c	hsa-let-7c	LINC00478	C1QBP	1.7406448428225
hsa-let-7c	hsa-let-7c	LINC00478	PTBP1	0.938313624365173
hsa-let-7c	hsa-let-7c	LINC00478	PTBP3	0.0574712643678161
hsa-let-7c	hsa-let-7c	LINC00478	FAM98A	1.32568869904991
hsa-let-7c	hsa-let-7c	LINC00478	FAM98B	0
hsa-let-7c	hsa-let-7c	LINC00478	MTERF3	0
hsa-let-7c	hsa-let-7c	LINC00478	PTCD3	0
hsa-let-7c	hsa-let-7c	LINC00478	TRIM56	0
hsa-let-7c	hsa-let-7c	LINC00478	PDCD11	1.67546332730686
hsa-let-7c	hsa-let-7c	LINC00478	UPF1	1.03355332694846
hsa-let-7c	hsa-let-7c	LINC00478	NOL6	0.871541501976285
hsa-let-7c	hsa-let-7c	LINC00478	ERAL1	0.460829493087558
hsa-let-7c	hsa-let-7c	LINC00478	UTP20	1.05361079904539
hsa-let-7c	hsa-let-7c	LINC00478	QKI	0
hsa-let-7c	hsa-let-7c	LINC00478	PUF60	0.163398692810457
hsa-let-7c	hsa-let-7c	LINC00478	LSM10	0
hsa-let-7c	hsa-let-7c	LINC00478	LSM11	0
hsa-let-7c	hsa-let-7c	LINC00478	CASC3	0
hsa-let-7c	hsa-let-7c	LINC00478	NONO	2.00482344678388
hsa-let-7c	hsa-let-7c	LINC00478	SFPQ	2.63258287602989
hsa-let-7c	hsa-let-7c	LINC00478	ZNF106	0
hsa-let-7c	hsa-let-7c	LINC00478	DDX49	0
hsa-let-7c	hsa-let-7c	LINC00478	CELF2	0
hsa-let-7c	hsa-let-7c	LINC00478	CELF1	0
hsa-let-7c	hsa-let-7c	LINC00478	PIP5K1A	0
hsa-let-7c	hsa-let-7c	LINC00478	EIF2AK2	0.434967817078256
hsa-let-7c	hsa-let-7c	LINC00478	LARP6	0
hsa-let-7c	hsa-let-7c	LINC00478	ZC3H10	0
hsa-let-7c	hsa-let-7c	LINC00478	C9ORF114	2.78829375858873
hsa-let-7c	hsa-let-7c	LINC00478	SF1	0
hsa-let-7c	hsa-let-7c	LINC00478	PUM1	0
hsa-let-7c	hsa-let-7c	LINC00478	PUM2	0
hsa-let-7c	hsa-let-7c	LINC00478	ELAC1	0
hsa-let-7c	hsa-let-7c	LINC00478	IGF2BP1	0.629804344980322
hsa-let-7c	hsa-let-7c	LINC00478	IGF2BP2	2.16670924455305
hsa-let-7c	hsa-let-7c	LINC00478	IGF2BP3	0.972410592518531
hsa-let-7c	hsa-let-7c	LINC00478	PGAM5	0
hsa-let-7c	hsa-let-7c	LINC00478	CSTF1	0
hsa-let-7c	hsa-let-7c	LINC00478	LCORL	0
hsa-let-7c	hsa-let-7c	LINC00478	NOL4L	0
hsa-let-7d	hsa-let-7d	RP11-2B6.3	LIN28A	4.1848299912816
hsa-let-7d	hsa-let-7d	RP11-2B6.3	LIN28B	10.6163261412372
hsa-let-7d	hsa-let-7d	RP11-2B6.3	ZCCHC11	1.02880658436214
hsa-let-7d	hsa-let-7d	RP11-2B6.3	ZCCHC6	16.6887125220459
hsa-let-7d	hsa-let-7d	RP11-2B6.3	HNRNPL	1.2161709368452
hsa-let-7d	hsa-let-7d	RP11-2B6.3	STRBP	0
hsa-let-7d	hsa-let-7d	RP11-2B6.3	NUDT16L1	1.39949178641971
hsa-let-7d	hsa-let-7d	RP11-2B6.3	GRSF1	10.721221808606
hsa-let-7d	hsa-let-7d	RP11-2B6.3	HNRNPF	3.52995004272115
hsa-let-7d	hsa-let-7d	RP11-2B6.3	HNRNPH1	2.96912870750932
hsa-let-7d	hsa-let-7d	RP11-2B6.3	HNRNPH2	5.29553327432328
hsa-let-7d	hsa-let-7d	RP11-2B6.3	HNRNPH3	6.92071040279522
hsa-let-7d	hsa-let-7d	RP11-2B6.3	ADARB1	0
hsa-let-7d	hsa-let-7d	RP11-2B6.3	ESRP1	0.469483568075117
hsa-let-7d	hsa-let-7d	RP11-2B6.3	TRMT10C	0
hsa-let-7d	hsa-let-7d	RP11-2B6.3	RBM4	2.01105312749148
hsa-let-7d	hsa-let-7d	RP11-2B6.3	RBM4B	6.66666666666667
hsa-let-7d	hsa-let-7d	RP11-2B6.3	RBM12B	62.1652421652422
hsa-let-7d	hsa-let-7d	RP11-2B6.3	SLTM	100
hsa-let-7d	hsa-let-7d	RP11-2B6.3	SAFB	73.2142857142857
hsa-let-7d	hsa-let-7d	RP11-2B6.3	FUS	20.2804490259443
hsa-let-7d	hsa-let-7d	RP11-2B6.3	TAF15	14.6440424421513
